,Unnamed: 0,id,displayName
19684,0,10048496@ft.fyre.co,Justus T. Grumbleigh
19703,19,1413619@ft.fyre.co,Swiss  hiding
19705,21,1441598@ft.fyre.co,Aftershock
19707,23,1450398@ft.fyre.co,Ceferino Bottomley-Sanchez
19708,24,1480873@ft.fyre.co,Another Millenial
19721,37,282691@ft.fyre.co,JHM
19724,40,3281360@ft.fyre.co,Bill Badger
19726,42,3338135@ft.fyre.co,Guido
19730,46,3561439@ft.fyre.co,"John Ross, Sen. Fellow Chongyang Institute Beijing"
19734,50,3806213@ft.fyre.co,madoff
19735,51,3849941@ft.fyre.co,Going Straight
19741,57,4308600@ft.fyre.co,hjabsakdkjasfbaljsbdlaW
19749,65,4893012@ft.fyre.co,Servet Right
19750,66,4936912@ft.fyre.co,PepsimusMax
19761,77,6499447@ft.fyre.co,Backing Southerly F4
19762,78,65191@ft.fyre.co,Julian Roberts
19766,82,6771210@ft.fyre.co,outcropping
19768,84,7004000@ft.fyre.co,Jacque
19774,90,7523989@ft.fyre.co,Shravan Rungta
19776,92,7560368@ft.fyre.co,fjic
19779,95,7800105@ft.fyre.co,george19a
19788,104,8603847@ft.fyre.co,DHurley
19793,109,9380376@ft.fyre.co,M.Wenzl
19796,112,9664475@ft.fyre.co,Emuate
19798,114,987413@ft.fyre.co,bradshaw stephen
19811,11,5939346@ft.fyre.co,ewren
19816,0,10028469@ft.fyre.co,Bow297
19823,7,10862527@ft.fyre.co,TootingMan
19828,12,11649340@ft.fyre.co,Big Barry
19834,18,1500453@ft.fyre.co,Rahul
19836,20,1520261@ft.fyre.co,Vincent McEntegart
19842,26,2000097103@ft.fyre.co,Sir Des
19845,29,3099438@ft.fyre.co,AndM
19847,31,3507218@ft.fyre.co,ilyas.malek
19850,34,4565888@ft.fyre.co,Andrew Sparrow
19856,40,6551078@ft.fyre.co,Alan
19879,10,11406967@ft.fyre.co,blahblah
19901,32,12555731@ft.fyre.co,D. Klienfeld
19905,36,134603@ft.fyre.co,David Hothersall
19913,44,2000000041@ft.fyre.co,Beanie
19915,46,2000147921@ft.fyre.co,Egg chaser
19951,82,5635480@ft.fyre.co,Game Theory
19958,89,7106892@ft.fyre.co,Lchevre
19965,96,8007076@ft.fyre.co,parallel
19967,98,8049421@ft.fyre.co,murtibing
19974,105,9663551@ft.fyre.co,rambleon
19980,3,10400895@ft.fyre.co,Redcube
19985,8,10839070@ft.fyre.co,Ewandwhosearmy
19986,9,10939777@ft.fyre.co,Nuke
19992,15,11563339@ft.fyre.co,Arcaturus
20005,28,141998@ft.fyre.co,Strings
20009,32,1480855@ft.fyre.co,Pensar
20011,34,1500701@ft.fyre.co,gpa2345
20014,37,159374@ft.fyre.co,J Patrick
20020,43,182428@ft.fyre.co,Chrissie
20022,45,2000069071@ft.fyre.co,J
20024,47,201400@ft.fyre.co,Leigh Caldwell
20029,52,244480@ft.fyre.co,Antoine S
20034,57,298143@ft.fyre.co,JK101
20036,59,3081295@ft.fyre.co,g79
20037,60,3084067@ft.fyre.co,Tan Tan
20040,63,3202225@ft.fyre.co,dcw
20046,69,3327834@ft.fyre.co,Vale 5
20048,71,3360841@ft.fyre.co,steve from virginia
20051,74,3462270@ft.fyre.co,Topd
20052,75,3485661@ft.fyre.co,spyderbite
20054,77,3509364@ft.fyre.co,Mdx72
20058,81,3639562@ft.fyre.co,pingpongball
20066,89,3886229@ft.fyre.co,peace8
20076,99,4304939@ft.fyre.co,Robkillick
20077,100,4311298@ft.fyre.co,simpleton
20080,103,43912@ft.fyre.co,Stephan Israel
20081,104,4415252@ft.fyre.co,nyinka
20091,114,5273314@ft.fyre.co,CalamityJane 65
20093,116,5334@ft.fyre.co,Hm...
20096,119,5689597@ft.fyre.co,denis mollison
20099,122,5902882@ft.fyre.co,Liberator
20102,125,6112800@ft.fyre.co,MD14
20103,126,6240249@ft.fyre.co,Yannick C Brest France
20121,144,7303973@ft.fyre.co,Nigel Reputation Analyst
20122,145,7355453@ft.fyre.co,jkbard
20133,156,7692070@ft.fyre.co,Robindcmatthews
20134,157,7692425@ft.fyre.co,zol
20141,164,8173168@ft.fyre.co,Fem42
20142,165,8386803@ft.fyre.co,gesmo
20143,166,841348@ft.fyre.co,WB
20147,170,8901263@ft.fyre.co,Hushai
20149,172,8930463@ft.fyre.co,Ava
20154,177,9267162@ft.fyre.co,Its not news
20156,179,9491153@ft.fyre.co,Principio
20159,182,9721923@ft.fyre.co,analyst1099
20160,183,9762151@ft.fyre.co,Doug McG
20163,186,9927764@ft.fyre.co,Craig Ross
20166,1,10804215@ft.fyre.co,mw 123
20177,12,12154162@ft.fyre.co,Edouard D'Yvoire
20189,24,2000061665@ft.fyre.co,JS
20196,31,3085373@ft.fyre.co,Peter D
20215,50,5942628@ft.fyre.co,pacoadams
20221,56,6736603@ft.fyre.co,CANUK
20228,63,7948664@ft.fyre.co,ioich
20229,64,8244504@ft.fyre.co,middeastwatch
20241,76,9948469@ft.fyre.co,Fiammetta
20244,2,2000164057@ft.fyre.co,DoctorJohnSmith
20252,4,10747969@ft.fyre.co,Montag
20260,12,11589219@ft.fyre.co,aftermaths
20261,13,11599690@ft.fyre.co,mesico
20263,15,11632556@ft.fyre.co,Lishman
20268,20,12459094@ft.fyre.co,FinMtl
20269,21,12479152@ft.fyre.co,Komis
20282,34,2000161821@ft.fyre.co,Em Was
20283,35,2000163428@ft.fyre.co,Frankie Four Fingers
20300,52,4666420@ft.fyre.co,Who
20307,59,5382847@ft.fyre.co,Punita Shah
20315,67,6485437@ft.fyre.co,hermie
20321,73,7935389@ft.fyre.co,Lima Sierra
20335,3,11884419@ft.fyre.co,mandax
20337,5,12338619@ft.fyre.co,VFord
20340,8,12546@ft.fyre.co,Rapl1046
20351,2,10295124@ft.fyre.co,JaimeWilkes
20359,10,11851831@ft.fyre.co,TLondon
20361,12,11982865@ft.fyre.co,Denatus
20367,18,2000078843@ft.fyre.co,Rupert Bear
20369,20,2000087346@ft.fyre.co,Master E
20370,21,2000144222@ft.fyre.co,Striving on CHF1m
20371,22,2000163614@ft.fyre.co,Lockley
20382,33,8016630@ft.fyre.co,MacrolEconomist
20385,36,8624000@ft.fyre.co,Casual Citizen
20392,2,10070740@ft.fyre.co,ExperiencedCharteredAdviser
20403,13,11884020@ft.fyre.co,Zhuge Liang
20408,18,12534584@ft.fyre.co,BensBeard
20410,20,1416654@ft.fyre.co,Fluid sports
20411,21,1470688@ft.fyre.co,Bottomfeeder
20428,38,3447960@ft.fyre.co,DDK
20431,41,3585530@ft.fyre.co,Anon77
20453,1,12381801@ft.fyre.co,Liwei
20458,6,266652@ft.fyre.co,fieldstone
20478,3,12464881@ft.fyre.co,Market Predictions
20493,18,6834952@ft.fyre.co,CAT
20503,7,11499191@ft.fyre.co,randomizer
20519,23,143734@ft.fyre.co,Ivor Badfeeling
20523,27,2000045097@ft.fyre.co,Freddy
20526,30,2000079759@ft.fyre.co,Emily
20527,31,2000156499@ft.fyre.co,Gideon
20550,54,4408043@ft.fyre.co,VB
20558,62,5532605@ft.fyre.co,JermynStreet
20561,65,6632640@ft.fyre.co,Carim Salam
20574,78,8998939@ft.fyre.co,BigData
20590,11,12316265@ft.fyre.co,Sideshow Boob
20592,13,12382216@ft.fyre.co,Perplexed
20597,18,1530738@ft.fyre.co,J.P. Bear
20599,20,2000102005@ft.fyre.co,AreioDonatello
20629,50,7361206@ft.fyre.co,Tokyoturtle
20631,52,7433506@ft.fyre.co,Wapse
20633,54,8022862@ft.fyre.co,Harlington Jock
20646,5,5996266@ft.fyre.co,John_Lewis@mac.com
20658,8,2000045012@ft.fyre.co,Earth Resident
20659,9,2000172482@ft.fyre.co,Oysterman
20665,15,3644230@ft.fyre.co,aazzone
20681,2,2000138488@ft.fyre.co,Ron
20692,4,11448212@ft.fyre.co,Bruno
20698,10,12969@ft.fyre.co,Casimir
20718,30,3859142@ft.fyre.co,Craig Tyle
20741,53,9120326@ft.fyre.co,nanou
20747,1,10692364@ft.fyre.co,Eric the red
20760,14,2000178652@ft.fyre.co,CalmnWise
20763,17,291231@ft.fyre.co,Caterina dei Medici
20783,37,9134358@ft.fyre.co,Scottish Londoner
20828,41,2000102350@ft.fyre.co,dachi
20840,53,3267775@ft.fyre.co,richard.taylor
20847,60,4182628@ft.fyre.co,Guest
20864,77,7926701@ft.fyre.co,Heddois
20896,20,11664235@ft.fyre.co,MinD
20897,21,11682175@ft.fyre.co,apple
20907,31,12029938@ft.fyre.co,TR13
20908,32,12213235@ft.fyre.co,high seas
20912,36,12363663@ft.fyre.co,Beast
20915,39,12457034@ft.fyre.co,Matt
20925,49,2000029267@ft.fyre.co,Locksmith
20971,95,7608914@ft.fyre.co,the way tube is overcrowded in the morning hours i
21006,12,5710014@ft.fyre.co,Daveyb
21018,1,11017605@ft.fyre.co,Taylor
21069,14,7807164@ft.fyre.co,Bejn
21075,0,1024392@ft.fyre.co,zugzwang
21080,5,11575200@ft.fyre.co,SAH
21092,17,1418412@ft.fyre.co,kzzz1369
21095,20,14927@ft.fyre.co,anicdhom
21100,25,2000176511@ft.fyre.co,4ndy
21117,42,4805886@ft.fyre.co,BCN
21133,58,7561349@ft.fyre.co,hampsteadbloke
21206,59,7077130@ft.fyre.co,Ian Riley
21232,15,786018@ft.fyre.co,OptionNerd
21233,16,8054375@ft.fyre.co,CoMilas
21237,0,10194526@ft.fyre.co,stoic1
21286,43,6738732@ft.fyre.co,Venanzio
21293,0,11586348@ft.fyre.co,runner60
21301,0,10677307@ft.fyre.co,Capable of reason
21305,4,11301777@ft.fyre.co,Liz727
21333,1,10646452@ft.fyre.co,Oberoth
21350,9,12179757@ft.fyre.co,Reddot
21355,14,12605784@ft.fyre.co,SpaniardInLondon
21363,22,2000020855@ft.fyre.co,Rob Larson
21364,23,2000022931@ft.fyre.co,moreworkneeded
21366,25,2000073847@ft.fyre.co,CartoonMan
21394,53,4742340@ft.fyre.co,roadwarrior
21401,60,5579214@ft.fyre.co,Markle
21420,79,8907851@ft.fyre.co,Peacemaker
21421,80,8919908@ft.fyre.co,Kevska
21433,5,10915650@ft.fyre.co,Maria81
21452,24,2000182253@ft.fyre.co,Richplayer
21459,31,3123892@ft.fyre.co,james
21463,35,4126721@ft.fyre.co,pdrose
21474,46,6922044@ft.fyre.co,Peakmind
21515,25,4505488@ft.fyre.co,gsgthewood
21522,32,6607895@ft.fyre.co,Mole
21542,11,1119612@ft.fyre.co,David
21569,38,2000068473@ft.fyre.co,Fluent3
21583,52,3671685@ft.fyre.co,jimbo8home
21607,76,558873@ft.fyre.co,Novision
21640,109,9162081@ft.fyre.co,Shorebunny
21650,2,10726150@ft.fyre.co,MA
21651,3,11134754@ft.fyre.co,Paul
21666,18,3507786@ft.fyre.co,KurtWuffner
21670,22,4764434@ft.fyre.co,Blethum
21673,25,7346458@ft.fyre.co,Woyzeck
21678,0,10576672@ft.fyre.co,Balint
21686,8,2000130495@ft.fyre.co,Alex Cazacu
21689,11,3193312@ft.fyre.co,JealousyIsSoUgly
21692,14,7321734@ft.fyre.co,guest
21698,2,10411130@ft.fyre.co,In!
21699,3,1069068@ft.fyre.co,Morph366
21704,8,11572971@ft.fyre.co,EJD
21707,11,12229693@ft.fyre.co,Sige
21710,14,12550706@ft.fyre.co,George
21732,36,3639627@ft.fyre.co,E.J.
21738,42,4877128@ft.fyre.co,Josha
21755,59,7459866@ft.fyre.co,JohnnyEnglishman
21793,17,12305949@ft.fyre.co,FTReaderJoe
21807,31,2000181347@ft.fyre.co,Stevenmccaw
21813,37,3081186@ft.fyre.co,Orlandor
21817,41,3340329@ft.fyre.co,Harold Chorney
21831,55,4410315@ft.fyre.co,Montesquieu
21874,3,10622369@ft.fyre.co,fitch
21887,16,12323951@ft.fyre.co,Moniker
21888,17,12367720@ft.fyre.co,JKKR
21890,19,12476062@ft.fyre.co,Dannyray
21892,21,12584823@ft.fyre.co,Hereward
21914,43,3756669@ft.fyre.co,conservative blue
21915,44,4115507@ft.fyre.co,Jim Holland
21918,47,436601@ft.fyre.co,Stephen
21924,53,5525045@ft.fyre.co,Citypeople
21940,69,83920@ft.fyre.co,OldClive
21941,70,8470852@ft.fyre.co,Siobhain Egan
21978,28,3918000@ft.fyre.co,John Russell
21993,43,7144528@ft.fyre.co,Old Colonialist
22020,14,2000037494@ft.fyre.co,scivix
22021,15,2000148696@ft.fyre.co,Eu quero EU
22051,45,6962911@ft.fyre.co,Johnny70
22074,6,10710663@ft.fyre.co,heavlorax
22078,10,11628404@ft.fyre.co,basta la pasta
22087,19,12604715@ft.fyre.co,paulboa
22092,24,1493792@ft.fyre.co,Bagehot
22100,32,2000035216@ft.fyre.co,lcoeer
22103,35,2000167131@ft.fyre.co,Elliott
22104,36,2000169360@ft.fyre.co,John D
22115,47,3233461@ft.fyre.co,Max Azaria
22147,79,8328095@ft.fyre.co,Munich Makes Good
22148,80,8482063@ft.fyre.co,Matt
22151,83,9007155@ft.fyre.co,enough already
22173,17,27876@ft.fyre.co,DS_Analyst
22180,24,4160686@ft.fyre.co,Ralph Musgrave
22199,3,10364279@ft.fyre.co,20160705
22203,7,11832117@ft.fyre.co,Hello
22204,8,12498722@ft.fyre.co,Phichipsi
22209,13,2000109752@ft.fyre.co,John Blount
22251,13,48524@ft.fyre.co,JXM
22257,19,7326730@ft.fyre.co,Mark
22264,4,3430522@ft.fyre.co,wise sage
22277,11,11611559@ft.fyre.co,Beaverburger
22281,15,11891125@ft.fyre.co,FirstTime
22284,18,12032033@ft.fyre.co,ScotchOnRocks
22286,20,12195576@ft.fyre.co,Imagine
22287,21,12275322@ft.fyre.co,GS
22300,34,2000040509@ft.fyre.co,RealClearPrices
22302,36,2000057021@ft.fyre.co,Some Reader
22304,38,2000079203@ft.fyre.co,southbeachtalents
22305,39,2000099499@ft.fyre.co,BMG38
22316,50,3711046@ft.fyre.co,RT1978
22329,63,66129@ft.fyre.co,"Stuart Law, CEO, Assetz Plc and Assetz Capital Ltd"
22338,72,8039934@ft.fyre.co,GilesWest
22362,15,11673073@ft.fyre.co,JBR
22365,18,11844367@ft.fyre.co,@Jonathanpc
22372,25,12516631@ft.fyre.co,Zastar
22400,53,3919812@ft.fyre.co,Frank209
22444,2,11435567@ft.fyre.co,TheGrapesofRap
22445,3,11867623@ft.fyre.co,navi
22475,33,6771811@ft.fyre.co,explorer
22480,38,7354318@ft.fyre.co,Kiffmeister
22481,39,7729311@ft.fyre.co,Ateev
22486,44,9837069@ft.fyre.co,Bazaacuten
22490,3,2000082701@ft.fyre.co,Killinghall
22492,5,2000173115@ft.fyre.co,PantsOnFire
22493,6,2000180701@ft.fyre.co,Jim Smith
22495,8,3600379@ft.fyre.co,av
22574,7,11811519@ft.fyre.co,mistertim
22578,11,12521051@ft.fyre.co,Nasared
22585,18,2000135096@ft.fyre.co,londonist
22599,32,4481226@ft.fyre.co,Pincopallino
22609,42,5853369@ft.fyre.co,The Blue Max
22611,44,65857@ft.fyre.co,scrutator
22621,54,8707569@ft.fyre.co,judy@dolgellau
22628,4,1293369@ft.fyre.co,Peter Webb
22632,8,1517952@ft.fyre.co,Philip O'Neill
22642,18,5788348@ft.fyre.co,Pingpong
22648,24,8977541@ft.fyre.co,northlondon
22651,1,10750549@ft.fyre.co,Gripenhack
22656,6,11926454@ft.fyre.co,CapeTownchap
22659,9,12585443@ft.fyre.co,EDC
22662,12,1385124@ft.fyre.co,Vibhaker Baxi
22664,14,1433938@ft.fyre.co,Martin125
22680,30,3308766@ft.fyre.co,MXP
22692,42,4827433@ft.fyre.co,pato_londres
22699,49,5839615@ft.fyre.co,EU Citizen in London
22708,58,8182086@ft.fyre.co,Anthony Tsang
22711,61,8629769@ft.fyre.co,Openbook
22719,69,9649916@ft.fyre.co,CH
22753,3,12523155@ft.fyre.co,@dannymullered
22776,7,3556158@ft.fyre.co,Stuart mellor
22782,3,211344@ft.fyre.co,GeoffC
22783,4,3346089@ft.fyre.co,cubes
22784,5,35600@ft.fyre.co,MacroBanker
22795,1,11476848@ft.fyre.co,GSTQ
22796,2,11775615@ft.fyre.co,Timbo
22800,6,2000162915@ft.fyre.co,JE-ME6
22814,0,11637355@ft.fyre.co,BrassMonkey
22823,4,11276492@ft.fyre.co,Zanzzibar
22824,5,11545423@ft.fyre.co,OxbridgeBanterBus
22854,35,75227@ft.fyre.co,SZehle
22868,8,11451270@ft.fyre.co,Doodangs
22876,16,2000141256@ft.fyre.co,Greg
22879,19,3139712@ft.fyre.co,Per Kurowski
22881,21,3226537@ft.fyre.co,Distressed Banker
22882,22,3263125@ft.fyre.co,LSEAlumni1
22911,2,2000045555@ft.fyre.co,TurboTim
22915,1,12443372@ft.fyre.co,Cash
22917,3,5715830@ft.fyre.co,whiskytangofoxtrot
22918,4,6872313@ft.fyre.co,Thiam Ng
22929,6,12311012@ft.fyre.co,aaa
22943,20,4360319@ft.fyre.co,SoonToBeUnemployed
22961,3,10451963@ft.fyre.co,CommonwealthVote
22977,19,12546471@ft.fyre.co,Mrs. Shapiro
22981,23,137463@ft.fyre.co,Melonfarmer
22983,25,142643@ft.fyre.co,Pinot Noir
22995,37,3394518@ft.fyre.co,Eyeball doc
23036,78,8752714@ft.fyre.co,CL_LSE
23045,2,1536380@ft.fyre.co,Nately
23053,6,10814210@ft.fyre.co,camerand
23057,10,11280009@ft.fyre.co,Pedant
23059,12,11487815@ft.fyre.co,Veblen
23060,13,1163850@ft.fyre.co,Flash1978
23065,18,12303785@ft.fyre.co,Nobody24
23079,32,1522311@ft.fyre.co,LMS
23097,50,3948748@ft.fyre.co,paul bingley
23116,69,5224930@ft.fyre.co,Michael Braunschweig
23118,71,5261197@ft.fyre.co,Cuttlefisherman
23156,2,10315574@ft.fyre.co,HF1
23159,5,10484385@ft.fyre.co,Got the Hull Out
23160,6,10736215@ft.fyre.co,Pseu
23162,8,11162422@ft.fyre.co,ShanghaiScott
23169,15,11919878@ft.fyre.co,Aru
23188,34,294446@ft.fyre.co,SJS
23207,53,6931873@ft.fyre.co,Pa Broon
23215,61,8141176@ft.fyre.co,Oor Wullie
23228,1,9370483@ft.fyre.co,Yankee
23236,6,12083748@ft.fyre.co,TD
23258,28,8886108@ft.fyre.co,Austrian Farmer
23285,22,2000193297@ft.fyre.co,teaman
23316,53,92025@ft.fyre.co,Cynicist
23319,0,157247@ft.fyre.co,Cautious Bear
23320,1,3282995@ft.fyre.co,tim.w
23327,6,12441431@ft.fyre.co,Torq
23331,10,2000079462@ft.fyre.co,Adamfox5647
23385,3,11496246@ft.fyre.co,Ahoyhoy
23392,10,12343324@ft.fyre.co,Qdog
23403,21,2000115855@ft.fyre.co,huh
23404,22,2000131445@ft.fyre.co,snowcountry
23434,52,9893220@ft.fyre.co,Jay216
23444,9,12444252@ft.fyre.co,mark
23452,17,2000168389@ft.fyre.co,Existence
23474,39,7393473@ft.fyre.co,Tom C
23476,41,7980439@ft.fyre.co,Scimitar
23485,4,1414726@ft.fyre.co,Mailander
23496,15,4332366@ft.fyre.co,BadBank
23513,7,12306456@ft.fyre.co,MTmeme
23514,8,12342461@ft.fyre.co,jacobs
23516,10,12466090@ft.fyre.co,HK
23545,39,5466208@ft.fyre.co,Jaguar
23546,40,5597186@ft.fyre.co,Mark Fawbert
23550,44,7419734@ft.fyre.co,New dutch
23569,7,11499495@ft.fyre.co,Joel Lewin
23603,41,4964353@ft.fyre.co,some bloke
23633,0,12322006@ft.fyre.co,IlyaGeller
23637,4,9570504@ft.fyre.co,nigel22
23642,4,12332164@ft.fyre.co,HRST
23652,14,7475583@ft.fyre.co,Learned Sceptic
23654,0,10017014@ft.fyre.co,Zinger
23663,9,11215645@ft.fyre.co,Spoff
23672,18,12049359@ft.fyre.co,TheRealMVP
23676,22,12385167@ft.fyre.co,Russ Brown
23682,28,12586256@ft.fyre.co,Gk1
23690,36,2000037905@ft.fyre.co,TCD
23694,40,2000105236@ft.fyre.co,Mk37
23707,53,3125361@ft.fyre.co,Greyed Out
23710,56,3237303@ft.fyre.co,clogblogger
23726,72,4416728@ft.fyre.co,Stuart
23750,96,8525932@ft.fyre.co,LadyTup
23779,16,11150337@ft.fyre.co,Wuls
23789,26,1468073@ft.fyre.co,consumed
23797,34,2000137849@ft.fyre.co,@Analyst
23800,37,236656@ft.fyre.co,Fred the shed
23827,64,5034462@ft.fyre.co,Alleviatepoverty
23854,0,10241944@ft.fyre.co,ConcernedCitizen
23868,14,2000179941@ft.fyre.co,Shiva
23887,33,5449510@ft.fyre.co,thomas.wills
23898,44,8175427@ft.fyre.co,AUserwho
23907,5,1032440@ft.fyre.co,KWT
23923,21,12350218@ft.fyre.co,shippingstrategy
23938,36,169704@ft.fyre.co,bubble bear
23945,43,2000162869@ft.fyre.co,Ariana
23983,81,6818532@ft.fyre.co,PropDev
23986,84,7560778@ft.fyre.co,DSO
24004,1,10291935@ft.fyre.co,RFH
24005,2,10371823@ft.fyre.co,economixed
24012,9,12053255@ft.fyre.co,Zulu
24024,21,2000169056@ft.fyre.co,James Kelly (Treasurer)
24031,28,3153308@ft.fyre.co,LiveSimply
24039,36,35369@ft.fyre.co,Twister
24044,41,4275664@ft.fyre.co,Dana Prince
24051,48,5891217@ft.fyre.co,Utility Function
24064,61,8785563@ft.fyre.co,MuchAdo
24073,4,11597507@ft.fyre.co,Shots Fired
24076,7,12488417@ft.fyre.co,Publius
24106,37,9158437@ft.fyre.co,Just checking
24126,16,11284540@ft.fyre.co,Liao
24128,18,11508791@ft.fyre.co,Anonymous
24149,39,171429@ft.fyre.co,JJ
24173,63,5423385@ft.fyre.co,Alisdair Hamilton-Wilkes
24181,71,71243@ft.fyre.co,MLFT
24194,1,12468672@ft.fyre.co,AndIwilltellyouthis
24199,0,12371652@ft.fyre.co,Edinburgh
24205,2,1360626@ft.fyre.co,7db
24231,14,12022982@ft.fyre.co,Johnny Purpose
24256,39,2000167290@ft.fyre.co,Agent100
24257,40,2000177895@ft.fyre.co,32453456
24261,44,212352@ft.fyre.co,John
24284,67,3702572@ft.fyre.co,SteveB
24286,69,3732300@ft.fyre.co,jkiely
24290,73,4077020@ft.fyre.co,Cynical geezer
24299,82,4831610@ft.fyre.co,Jaysome
24305,88,5379513@ft.fyre.co,"James Anderson, Geneva"
24313,96,60845@ft.fyre.co,k2050
24324,107,7238@ft.fyre.co,Wan
24327,110,7755595@ft.fyre.co,micolino
24328,111,7881092@ft.fyre.co,A real business owner
24339,122,8959834@ft.fyre.co,John barnsley
24344,127,9404578@ft.fyre.co,kcno
24348,131,9790790@ft.fyre.co,Murphy
24353,3,12017209@ft.fyre.co,Ansley
24358,8,1429740@ft.fyre.co,Astreix
24360,10,1515219@ft.fyre.co,Edward Vincent
24380,2,10538446@ft.fyre.co,May
24383,5,12412857@ft.fyre.co,daftladdie
24397,0,12600050@ft.fyre.co,The young capitalist
24402,0,12102590@ft.fyre.co,QL
24409,4,9345463@ft.fyre.co,Prius
24423,12,12442472@ft.fyre.co,SteveB
24447,36,4437020@ft.fyre.co,Simplicissimus
24471,60,7639866@ft.fyre.co,Offler
24473,62,8111326@ft.fyre.co,baileathacliath1
24484,2,10537987@ft.fyre.co,JoJo
24492,10,12589172@ft.fyre.co,Nearchos
24494,12,128771@ft.fyre.co,E GRACIA
24512,30,5780592@ft.fyre.co,Hank Reardon
24526,1,10187171@ft.fyre.co,UKinEU
24549,24,2000022281@ft.fyre.co,rosnfeld
24559,34,25751@ft.fyre.co,VP
24568,43,3422316@ft.fyre.co,X.Y.Z.
24576,51,3896051@ft.fyre.co,realpolitikhome.org
24598,73,7040947@ft.fyre.co,Plane Tree
24621,7,3256000@ft.fyre.co,karenhelveg
24638,24,8904803@ft.fyre.co,FluidIrie
24666,6,11817126@ft.fyre.co,le bienfaisant
24667,7,12439305@ft.fyre.co,larrivey
24673,13,9018840@ft.fyre.co,cleversnowman
24676,0,11557933@ft.fyre.co,Pitts_special2014
24684,2,11532151@ft.fyre.co,Shatner's Basoon
24686,4,2000034486@ft.fyre.co,CraigDaveW
24688,6,2000145795@ft.fyre.co,Conrad Hill
24689,7,239779@ft.fyre.co,halo1
24722,1,3247924@ft.fyre.co,levelplayingfield
24732,11,883489@ft.fyre.co,GLA
24741,7,11532413@ft.fyre.co,GargantuanJoe
24745,11,12542389@ft.fyre.co,Haduken Shoryuken
24759,25,2000167314@ft.fyre.co,Ilondon
24771,37,3228496@ft.fyre.co,DaveHK
24783,49,5263895@ft.fyre.co,spdarr
24797,63,7830840@ft.fyre.co,FlyingDutchman
24815,12,11584078@ft.fyre.co,IW@187
24818,15,11617855@ft.fyre.co,9403295
24823,20,12336665@ft.fyre.co,Heart
24842,39,2000070139@ft.fyre.co,BarbourBoris
24892,3,11793512@ft.fyre.co,Fab83
24894,5,1363194@ft.fyre.co,Timothy Devinney
24898,9,4320@ft.fyre.co,FT.com
24910,11,293012@ft.fyre.co,Mancunian
24928,0,10086483@ft.fyre.co,Foghorner
24929,1,10447182@ft.fyre.co,Latin Hits
24935,7,11085583@ft.fyre.co,meagain
24948,20,1451888@ft.fyre.co,Navegante
24951,23,1526477@ft.fyre.co,Giovanni S.
24953,25,2000032787@ft.fyre.co,CBull
24959,31,3147291@ft.fyre.co,aarrgg
24968,40,5203241@ft.fyre.co,paulcedron
24970,42,5582665@ft.fyre.co,Limey in Costa
25008,14,11288141@ft.fyre.co,Travis
25011,17,11712004@ft.fyre.co,GgOil
25022,28,12587883@ft.fyre.co,Machine
25032,38,2000063089@ft.fyre.co,lenny
25071,77,5723430@ft.fyre.co,cp
25072,78,5878837@ft.fyre.co,will_ox
25099,2,11021859@ft.fyre.co,TAJCM
25104,7,11996622@ft.fyre.co,tilburg
25116,19,2000094822@ft.fyre.co,alessio R.
25127,30,3707786@ft.fyre.co,humboldt
25135,38,4198124@ft.fyre.co,Alessandro Milesi
25137,40,4449343@ft.fyre.co,gig
25147,50,5199075@ft.fyre.co,AC
25152,55,5854522@ft.fyre.co,vbrm
25157,60,6454972@ft.fyre.co,Oirada
25160,63,7375965@ft.fyre.co,nnnnn19
25171,74,9922778@ft.fyre.co,JMV
25173,1,10775594@ft.fyre.co,Anna
25188,16,5131499@ft.fyre.co,Juniper
25201,1,8731513@ft.fyre.co,JBW
25203,1,1467714@ft.fyre.co,Moobag
25206,1,10441514@ft.fyre.co,Freedom
25208,3,1064507@ft.fyre.co,jsam
25217,12,12198240@ft.fyre.co,Richard S
25236,31,2000001483@ft.fyre.co,OO86
25243,38,231124@ft.fyre.co,Clifton4th
25253,48,3298119@ft.fyre.co,PicadillyHighlander
25254,49,3309774@ft.fyre.co,IWAE
25255,50,3326522@ft.fyre.co,Scousehead
25277,72,5857155@ft.fyre.co,Reynoada
25280,75,6703621@ft.fyre.co,ergo
25282,77,6966252@ft.fyre.co,elbandito
25284,79,7215280@ft.fyre.co,Mzt
25303,98,9470906@ft.fyre.co,Buckeridge
25305,1,3348546@ft.fyre.co,Walterk
25314,2,2000009749@ft.fyre.co,Markymark
25319,7,3352307@ft.fyre.co,James White CFSGAM
25320,8,3387309@ft.fyre.co,Andrew Dyson
25360,1,1489410@ft.fyre.co,BrianW
25365,6,8524110@ft.fyre.co,Moredata
25385,6,12147518@ft.fyre.co,#spoton
25391,12,12367793@ft.fyre.co,LDNbornampbred
25406,27,7406344@ft.fyre.co,David Ferguson
25411,32,9423265@ft.fyre.co,TJ
25416,4,12373165@ft.fyre.co,user2658485
25424,12,6317072@ft.fyre.co,Bloody immigrant
25487,59,5365505@ft.fyre.co,supertheo
25501,73,6796573@ft.fyre.co,Henry
25506,78,7158817@ft.fyre.co,Emil
25507,79,7620041@ft.fyre.co,RPPS
25521,93,9741534@ft.fyre.co,Boy WonderING
25527,5,12521394@ft.fyre.co,stats
25528,6,12590407@ft.fyre.co,J.A.L.
